Unnamed: 0,song_id,lyrics,label,artist_name,song_title
1554,T1_TRAIN_1555,"¿Cuándo fue la última vez que viste las estrellas con los ojos cerrados?, y te aferraste como un náufrago a la orilla de la espalda de alguien, ¿Cuándo fue la última vez que se te fue el amor por no dejarlo libre?, ¿Cuándo fue la última vez que te besaron tanto que dijiste mi nombre?, ¿Cuándo te ganó el orgullo y escogiste el llanto por no perdonarme?, ¿Cuándo fue la última vez que un simple déjà vu me llevó hasta tus brazos?. ¿Cuándo?, ¿Cuándo fue la última vez que te quisieron tanto?, ¿Cuándo?, ¿Cuándo te ganó el orgullo y escogiste el llanto?, ¿Cuándo?, ¿Cuándo volverás a ser lo que no fuiste nunca?. ¿Cuándo fue la última vez que te sentiste sola y llegaste a odiarme?, ¿Cuándo llegó a convencerte el maldito despecho que un clavo saca otro?, ¿Cuándo te olvidaste que el caso no es entenderse sino que aceptarse?. ¿Cuándo?, ¿Cuándo fue la última vez que te quisieron tanto?, ¿Cuándo?, ¿Cuándo te ganó el orgullo y escogiste el llanto?, ¿Cuándo?, ¿Cuándo volverás a ser lo que no fuiste nunca?. Si se sanó la herida, borra también la cicatríz, y si un día nos vemos, haz el favor de contestar. ¿Cuándo?, ¿Cuándo fue la última vez que te quisieron tanto?, ¿Cuándo?, ¿Cuándo te ganó el orgullo y escogiste el llanto?, ¿Cuándo volverás a ser lo que no fuiste nunca?.",M,,
1555,T1_TRAIN_1556,"Andaba sacando papa, una muchacha muy guapa, una muchachamuy guapa, andaba sacando papa, en eso me le acerque, a esa muchacha guapa, y me dijo la muchacha, me quieres mirar la papa?, despues me enseo su papa, esa muchacha muy guapa, su papa no me dejaba, que yo le viera la papa, ey! Uy! Haber ramy.., me puse a sacar yo papa, junto a esa muchacha guapa, y luego yo le decia, aqui tengo ya la papa, su papa no quiso ver, la papa que yo tenia, pero la muchacha guapa, mi papa si la queria, a que muchacha tan guapa, tenia muy buena papa, su papa se descuido, y asi juntamos la papa, me puse a sacar yo papa, junto a esa muchacha guapa, y luego yo le decia, aqui tengo ya la papa, su papa no quiso ver, la papa que yo tenia, pero la muchacha guapa, mi papa si la queria, a que muchacha tan guapa, tenia muy buena papa, su papa se descuido, y asi juntamos la papa, su papa se descuido, y asi juntamos la papa, y asi juntamos la papa.",M,,
1556,T1_TRAIN_1557,"Se te olvida, que me quieres a pesar de lo que dices, pues llevamos en el alma cicatrices, imposibles de borrar, se te olvida, que hasta puedo hacerte mal si me decido, pues tu amor lo tengo muy comprometido, pero a fuerzas no será. Y hoy resulta, que no soy de la estatura de tu vida, y al soñar otros amores, se te olvida, que hay un pacto entre los dos. Por mi parte, te devuelvo tu promesa de adorarme, ni siquiera sientas penas por dejarme, que ese pacto no es con Dios. Y hoy resulta, que no soy de la estatura de tu vida, y al soñar otros amores, se te olvida, que hay un pacto entre los dos. Por mi parte, te devuelvo tu promesa de adorarme, ni siquiera sientas penas por dejarme, que ese pacto no es con Dios.",NM,,
1557,T1_TRAIN_1558,"Cuál cariño es el que dices, que te di con toda el alma, cuando abriste tú conmigo, las persianas del tenampa. Tú que sabes de parranda, tú que entiendes de pasiones, tú cuando oyes un mariachi, ni comprendes sus canciones. Parranda y tenampa, mariachi y canciones, así es como vivo yo. Tú que sabes de la vida, de la vida entre las copas, tú pa' ser mi consentida, necesitas muchas cosas. Yo me paro en la cantina, y a salud de las ingratas, hago que se sirva vino, pa' que nazcan serenatas. Y una vez ya bien servido, voy al rumbo del tenampa, y ahí me agarro a mi mariachi, y a cantar con toda el alma. Parranda y tenampa, mariachi y canciones, así es como vivo yo. Tú que sabes de la vida, de la vida entre las copas, tú pa' ser mi consentida, necesitas muchas cosas.",NM,,
1558,T1_TRAIN_1559,"Ahora que te busco y tú no estás, recuerdo, que sólo la tristeza quiere hablar conmigo, ahora que la lluvia se ha llevado, el último girón de tu vestido, ahora que he olvidado lo que soy, recuerdo en el pasado lo que he sido. Si he sido lo que fui, fue por tu cuerpo, si he sido noche fue tu noche quién lo quiso, si he sido beso es que mis labios, aprendieron a ser beso para ti, si he sido lo que soy fue en tu regazo, si he sido vida fue por darte a ti la vida. Amiga... amiga, qué dulce esa palabra suena hoy. El tiempo no fue tiempo entre nosotros, estando juntos nos sentimos infinitos, y el universo era pequeño, comparado con lo que éramos tu y yo, si fuiste lo que fuiste fue en mi casa, que para ti fue tu palacio y tu guarida. Amiga... amiga, qué dulce esa palabra y qué sencilla esa palabra suena hoy. No hay noche más oscura que ésta noche, y el frío se va depositando en los rincones del alma, y ahora que el silencio va borrando, la suave vibración de tus palabras, ahora que no soy apenas nada, recuerdo lo que fui cuando no estabas. Si he sido lo que fui, fue por tu cuerpo, si he sido noche fue tu noche quién lo quiso, si he sido beso es que mis labios, aprendieron a ser beso para ti, si he sido lo que soy fue en tu regazo, si he sido vida fue por darte a ti la vida. Amiga... amiga, qué dulce esa palabra suena hoy. El tiempo no fue tiempo entre nosotros, estando juntos nos sentimos infinitos, y el universo era pequeño, comparado con lo que éramos tu y yo, si fuiste lo que fuiste fue en mi casa, que para ti fue tu palacio y tu guarida. Amiga... amiga, qué dulce esa palabra y qué sencilla esa palabra suena hoy.",NM,,
1559,T1_TRAIN_1560,"Letra de La Viuda Negra ft. Ele A El Dominio. Yo nunca he sido así pero que le voa hacer haa, por culpa de un jevo fue que yo me revelé uuh, me traicionó, me le vire, cambie los tacos pa' los peines de la 23. Cambie el lipgloss por la glock, le quite el block, la chipetie', llegué a mi casa en mi cama, a los dos los pille. A el le meti y a ella la secuestré, y la torturé, coji 7 perco y les hice puré y Se lo pique, y a las 3 de la mañana en el medio de los montes picao' a Los 2 los tire. Y en el velorio también lo llore El Dominio Nigga, de ese hijoeputa yo me enamore Real G4 Life, y en el velorio también a tu amigo también lo tire, me puse pa' el y con lo de el tambien me quede. Se lo hiciste a el a mi no me lo hagas, con los chavos de el to' los mio lo pagan, te gusto matar como A mi me gusta, mataste a mi Brodher la vida es injusta. Cambien soy un Puerco porque me lo hacia mamabicho, con la' puta mía esa amanecía Ahaaa, pero ya esta muerto que se puede hacer, te lo coje envuelto te Wua' complacer. Me dice no lo suelto pa'que no me pillen, mujeres me Escriben no es pa' que te killes, pero deja el guille no tengo Patrones, yo tengo lo mio porque te encabronas. No toques mi corta que En ti no confio, si tocas los tuyos pa' evitar los lios la pistola, tuya en tu' cartera coje el peine quitao' tu eres una truquera. Si quieres búscate otro que sea' mas pendejo, cuando voy a dormir la pistola no dejo, esta debajo de mi almohada apuntándote a ti', yo también fuy viuda una ves meti El dominio nigga. Cuidao' no choques con la viuda negraaaaaa, una demonia con el alma negraaaaaaaa haayayayayay, salgo a cazar con la Luna llena, yo soy el carma' que nadie se pega. Si yo te pillo' tu no Vas a vivir pa' contarlo, puedes jurarlo yo soy la viuda negraaa. Te Sientes blanco maniga', la viuda negra maniga, griselda blanco Maniga, estos cabrones no estan a mi liga. esta es la Zista, el dominio nigga.",M,,
1560,T1_TRAIN_1561,"Oye, el Patán. Ella se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló. Otra vez se repite la historia, del novio que le ofrece de todo a la novia ¿Qué?, le promete casas, carros, viajes Sí, sí, la muy ingenua visualizando el paisaje Wow, pasa un año y na' Na', dos años y na' Na', tres años y na', na' de na', el pana con la cuenta virá' Ajá, y tú pelá', despeiná' y to' tirá', limpia, lava, plancha, cocina, peor que un esclavo, una mesera sin propina, que no sale ni a la esquina y siempre está encerrá', pareces una perra amarrá'. Ella se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló. Pero cayó la gota que colmó la copa, ahora siempre se arregla y se pinta la boca, se pasa en la calle con poca ropa, parece que se endemonió o se volvió loca, ya no lava ni cocina, todo el día bronceándose en la piscina, te coge la credit card, te la empeluza, y tú ni cuenta te das de que ella la usa, tiene nuevas amigas y si bien te fijas, en la mano izquierda no tiene esa sortija, que tú le diste cuando la comprometiste, tú caso, pana mío, sí que es triste Jude. Se reveló, ella de ti, socio, se aborreció, por eso fue que te dejó, se reveló, lo que tenías, todo te lo quitó, parece que se desquitó, se reveló, cambió el delantal por una falda corta, te odia y no te soporta, se reveló, no te quiere ver ni en pintura Se reveló, y de eso 'tá segura. Ella se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló, se cansó de lavar y planchar, se convirtió en un fenómeno, y el marido se apendejó, ella le quitó lo' chavó' y lo dejó, se reveló. Wuh, se te viró la tortilla, se te viró, pai, te cuida'o, oye, ser mujer no es tan fácil, la Maquinaria, Flow Music, lui-G 21 Plus, wassie, dile, Perre', dile Nelson.",M,,
1561,T1_TRAIN_1562,"Prefiero ser sumiso y protestante, del partido militante que odie toda dictadura, prefiero ser canalla delirante, con la talla de importante si la cosa se hace dura-, prefiero no perderme en la semana, me gustan grandes y enanas, vivo a base de milésimas, y aunque esta forma de escribir tan pésima, no sirva para alardear de parla. Prefiero ser tan púdico, a veces no ser único, prefiero tantas cosas que no están bien vistas. Preferir, prefiero la buena suma, a ojos de buen cubero, de gordas en las barras con pantalón de cuero, prefiero los bombones que no están rellenos, y prefiero ir por la tangente, entre el seno y el coseno, y prefiero la falsa cama, si te vi no me acuerdo, de toda la sana locura, de los que llaman cuerdos, prefiero el premio gordo del que es cuponero, y tantas relaciones que esconden dinero, y prefiero y prefiero. Prefiero no ajotarme a alguna moda, no asistir a algunas bodas, no ser nunca un ignorante, prefiero discutir sobre los temas, que aunque no sea mi problema, resulten interesantes, prefiero aprovechar mañana y cama, no pensar frases marranas, y tirar de la cisterna, prefiero no medirme la entrepierna, prefiero imaginar bajo tu falda. Prefiero ser tan púdico, a veces no ser único, prefiero tantas cosas que no están bien vistas. Preferir, prefiero la buena suma, a ojos de buen cubero, de gordas en las barras con pantalón de cuero, prefiero los bombones que no están rellenos, y prefiero ir por la tangente, entre el seno y el coseno, y prefiero la falsa cama, si te vi no me acuerdo, de toda la sana locura, de los que llaman cuerdos, prefiero el premio gordo del que es cuponero, y tantas relaciones que esconden dinero, y prefiero y prefiero.",M,,
1562,T1_TRAIN_1563,"meto y tú devórame. Yo te perdí la última vez que te vi Que te vi, tu amiga te texteó hablando mierda de mí De mí, ella me vio cuando yo salí, baby, uah; real hasta la muerte, ¿oíste, bebé?, y vio a la puta que yo se lo metí Oh-oh-oh, oh-oh, oh-oh, y yo siempre estoy pensando en ti, mi mai a ti te odia, pero lo que ella no sabe, es que yo soy un diablo, y que yo te hice daño Anuel, y yo a veces me quiero morir Me quiero morir, por fuera estoy riendo y por dentro me estoy muriendo, estoy agonizando; baby, yo te extraño. Ya tú no me habla' y yo no sé qué hacer, mi conciencia me dice que tú no' va' a volver Uah, yo nunca te quería perder, baby, yo me enredé en tu piel, yo solo te quiero comer tu totito otra vez Bebé. Y si tú crees Tú crees, que yo Que yo, no sé amar, pues yo te olvido y tú olvídame Oh-oh-oh, oh-oh, pero si tú Si tú, na' más Na' más, quieres chingar, yo te lo meto y tú devórame, mera, dímelo, Bad Bunny. Ma', yo no te engrilleto, si no quieres estar conmigo a tiempo completo, tú me dice' y yo te lo respeto, me llamas cuando quiera y te lo meto, hay mucho' envidioso' que tiran la mala, chingamo' en la guagua, la Mercedes no se sala, aquel cabrón, en cuatro el pelo no te hala, dime su nombre pa' escribirlo en una bala, yeh. Baby, tú te hace', pero serás mía Mía, yo he cumplí'o to'a tus fantasía' Sí, tú piensa' en mi bicho y cómo lo metía ¡Yeh!, con un diablo estás comprometí'a, baby, tú te hace', pero serás mía Mía, yo he cumplí'o to'a tus fantasía' Wuh, tú piensa' en mi bicho y cómo lo metía Yeh, con un diablo estás comprometí'a, yeh. Ya tú no me habla' y yo no sé qué hacer Yo no sé qué hacer, mi conciencia me dice que tú no va' a volver Uah, yo nunca te quería perder, baby, yo me enredé en tu piel, yo solo te quiero comer tu totito otra vez Bebé. Y si tú crees Tú crees, que yo Que yo, no sé amar, pues yo te olvido y tú olvídame Oh-oh-oh, oh-oh, pero si tú Si tú, na' más Na' más, quieres chingar, yo te lo meto y tú devórame, real hasta la muerte. Bebé, ¿qué pasó?, contigo es la única que yo hablo por el WhatsApp, el vuelo se atrasó, si hay tiempo pa' repetir lo que anoche pasó Yeh, dile a tu amiga la metiche, que no va haber otro que como yo te chiche No, que no sea envidiosa, bebé, que lo de nosotros e' otra cosa. Baby, tú te hace', pero serás mía Mía, yo he cumplío' to'a tus fantasía' Sí, tú piensa' en mi bicho y cómo lo metía ¡Yeh!, con un diablo estás comprometí'a, baby, tú te hace', pero serás mía Mía, yo he cumplío' to'a tus fantasía' Wuh, tú piensa' en mi bicho y cómo lo metía Yeh, con un diablo estás comprometí'a, yeh. Yo te perdí la última vez que te vi Que te vi, tu amiga te texteó hablando mierda de mí De mí, ella me vio cuando yo salí, baby, uah; real hasta la muerte, ¿oíste, bebé?, y vio a la puta que yo se lo metí Oh-oh-oh, oh-oh-oh, oh, y yo siempre estoy pensando en ti, mi mai' a ti te odia, pero lo que ella no sabe, es que yo soy un diablo, y que yo te hice daño Anuel, y yo a veces me quiero morir Me quiero morir, por fuera estoy riendo y por dentro me estoy muriendo Uah, estoy agonizando; baby, yo te extraño. Yeh-yeh-yeh-yeh, bad Bunny, baby, bebé, mera, dímelo, Bad Bunny, los intocable', los illuminati', anuel, hector Lavoe, ¿oíste, baby?, real hasta la muerte, baby, bebé, anuel, díselo, Luian, ¡Brr!, mambo Kingz, ¡Mambo Kingz!, mera, dime, Mambo Kingz, frabian Eli, mera, dime, Frabian, mera, dime, Luian, trap Kingz, baby, real hasta la muerte, hear This Music, bebé, mera, dime, Kronix, pero si tú na' mas quieres chingar, yo te lo meto y tú devórame.",M,,
1563,T1_TRAIN_1564,"Con la cara en el cristal, sin hacerle caso a nadie, recordando la ciudad, veintitantos años antes, no me quiero descolgar de mi árbol de guisantes, pues la vida aquí en verdad, no parece interesarme. He vuelto a visitar el oscuro jardín, con la esperanza de encontrar el valor que perdí, de niño quise ser un paladín, pasan los días y sigo sin ver al genio de Aladdin, a quien le pido el tiempo, no tengo razones pa andar sufriendo, me gusta estar sufriendo pa' hacer canciones, el fuego y los dragones van por dentro, yo quiero ser un niño contento y tonto de vacaciones, harto de explicaciones que ni entiendo, me inundan la cabeza infundadas y sin criterio, guardo su recuerdo en los cajones y ya, como guardo el pan por si mañana amanece al descubierto, muerto en casi todas las opciones, buceando en la conciencia rodeada de tiburones, que se rifan nuestros cuerpos, pero yo no tengo de eso, soy polvo tras la muerte, eterno soy verso, bandolero como Don y Tego, y si tengo que andar moviendo piedras, las muevo, del sur al cielo, todo gira entorno al ego, los abrazos que me dan ya no parecen sinceros, y vuelvo a casa con el tiempo intercambia'o por dinero, vuelvo a casa como vuelven los que nunca se fueron, el Davilón está impaciente ante el Babilón que se cierne, soy un pirómano quemando etapas, a veces pienso que me vendo demasiado barata, me susurra y le meto los dedos hasta que sangra, y salen frases que me salvan de quemar el mapa, donde vas patán? Con la capa, he visto tantos cerdos con corbata, yo no aspiro al Madison Square Garden, mi garden es black y mi squad grande, grande, ya no siento nada, tira a quemarropa, el nuñez no llega cabrón tampoco lo derrota, querías rap? Aquí llevas unas cuantas gotas, no te atragantes y sé cauto, si es bueno se nota, en el ascenso a la verdad y a la iluminación, más soy vecino de un dragón que me está mintiendo, hace imposible que retorne a la retrospección, me tiene asediando castillos al sur de los sueños, quizás debería señor, ser valiente de una vez por todas y salir corriendo, pero llego mientras duermes, cierro los ojos mirándola, y siento que los relámpagos se tornan incendios, ardiendo duermo, joven noctámbulo, solo tengo a las palabras y si faltan las invento, si falta pan te muerdo, mastico la mitad de tus desgracias, y vomito lo que sobra sobre el lienzo, el resto es magia. Con la cara en el cristal, sin hacerle caso a nadie, recordando la ciudad, veintitantos años antes, no me quiero descolgar de mi árbol de guisantes, pues la vida aquí en verdad, no parece interesarme. Los dragones vienen cuando tú no estás, bajo la garganta siento que algo arde, los dragones vienen cuando tú no estás, bajo la garganta siento que algo arde. Pues la vida aquí en verdad, no parece interesarme, pues la vida aquí en verdad, no parece interesarme, pues la vida aquí en verdad, no parece interesarme, pues la vida aquí en verdad, no parece interesarme.",NM,,
1564,T1_TRAIN_1565,"Óyelo ahí mami, soy yo!, kiko Rodriguez, los claveles míos, pero diferente mami. Ya te olvidé, no te quiero ver, y con mis amigos volveré a beber, para que tu sepas, que no te necesito, yo tengo otro amor, que es mejor que tú, y ella está conmigo, y me quiere de verdad. Yo tengo una muchachita que me quiere que me ama, me acaricia, ella me mima, y me sabe comprender, y por eso yo te digo, vete bien lejos que ya no te quiero ver x2. Con cariño para mi amigazo Zacarias Ferreira, y para Dionisio también, óyelo ahí, suena requinto loco, pellizcame eso Joselito. Yo te quise mucho, no lo negaré, y por eso a ti siempre me humillé, porque cuando uno quiere el amor le domina, pero me cansé de todas tus mentiras, por eso te dejé, y otro amor puse en mi vida. Yo tengo una muchachita que me quiere que me ama, me acaricia, ella me mima, y me sabe comprender, y por eso yo te digo, vete bien lejos que ya no te quiero ver x2.",NM,,
1565,T1_TRAIN_1566,"Hay una fusión perfecta en ti, entre tu anatomía y tu corazón, me gusta tu cuerpo hermoso, que se complementa con tus sentimientos, tu lo tienes todo para que tu ego, se valla hasta el cielo, pero sigues tan sencilla, para esa sonrisa no ocupas cosquillas, te despiertas siempre de un humor perfecto, que hasta me contagias con tu buena vibra. Y que quede claro, que ya eres mía, que no cabe duda que contigo, me saque la lotería mi vida, y que quede claro, que hay un letrero en tu frente, que aunque es invisible, juro que te quiero con todas las, fuerzas de mi alma y mi mente, y que quede claro, que este amor siempre defenderé, con uñas y dientes. Voy siguiendo cada paso de ti, y no es que sea detective, ni dude de tu amor, es que me gusta tu aroma, y las cualidades que hay en tu persona, cuando estoy contigo aprendo tantas cosas, y hasta me enseñaste a hablar mas de un idioma. Y que quede claro, que ya eres mía, que no cabe duda que contigo, me saque la lotería mi vida, y que quede claro, que hay un letrero en tu frente, que aunque es invisible, juro que te quiero con todas las, fuerzas de mi alma y mi mente, y que quede claro, que este amor siempre defenderé, con uñas y dientes.",NM,,
1566,T1_TRAIN_1567,"Voy manejando por la noche y pienso en ti, y en tantas cosas que no te llegué a decir, y la luna desde lejos me acompaña, y me trae tantos recuerdos que perdí, y la radio esta tocando tu canción, la que bailamos tantas veces tú y yo, y la lluvia cae tan fuerte en mi ventana, y se evapora como gotas de tu amor, y las luces de los autos brillan como las estrellas en el cielo del dolor, el camino va pasando y yo voy acelerando como quien busca el amor, yo te busco como un loco. Dime, ¿Dónde estarás?, ¿Dónde estarás?, ¿Todavía piensas en mí?, ¿Dónde estarás?, ¿Dónde estarás?, yo sigo pensando en ti, quiero saber si todavía te quedará un poquito de amor por mí, la carretera se hace larga y yo siento que puedo morir. Voy manejando, creo que va salir el sol, qué diera yo por estar en tu habitación, tu contestador responde mi llamada, dejo grabado un mensaje con mi voz, y te digo que te extraño, que eres tú toda mi vida, que me ahogo el alcohol, que no acepto que termine, esta historia tan bonita, esta historia de los dos, que ese tipo que pretende secuestrarme tus caricias no va ser mejor que yo, no lo dudes, mi amor. Dime, ¿Dónde estarás?, ¿Dónde estarás?, ¿Todavía piensas en mí?, ¿Dónde estarás?, ¿Dónde estarás?, yo sigo pensando en ti, quiero saber si todavía te quedará un poquito de amor por mí, la carretera se hace larga y yo siento que puedo morir. Dime, ¿Dónde estarás?, ¿Dónde estarás?, ¿Todavía piensas en mí?, ¿Dónde estarás?, ¿Dónde estarás?, yo sigo pensando en ti, quiero saber si todavía te quedará un poquito de amor por mí, la carretera se hace larga y yo siento que puedo morir.",NM,,
1567,T1_TRAIN_1568,"Todas nuestras tardes son bajo estrellas escondidas, luces que mi corazón se pensaría, desnudarme como soy siendo así como la arena, que resbale en tu querer por dónde pueda. Darte para retenerte, recelar si no me miras, con tus ojos tu boca tu savia que es mía, mía, responde a mi nombre si te lo susurran, arranca de todo mi piel que es tan tuya, que arda mi cuerpo si no estás conmigo amor. Olvídame tú que yo no puedo, no voy a entender el amor sin ti, olvídame tú que yo no puedo, dejar de quererte, por mucho que lo intente no puedo, olvídame tu.... Qué bonito cuando el sol derramó sobre nosotros, esa luz que se apagó y que se perdía, si tú quieres quiero yo, palpitar de otra manera, que nos lleve sin timón lo que nos queda. Sentiremos tal vez frío si no existe poesía, en tus ojos tu boca tu savia que es mía, mía, y el tiempo nos pasa casi inadvertido, golpea con fuerza lo tuyo y lo mío, qué pena ignorarlo y dejarlo perdido amor. Olvídame tú que yo no puedo, no voy a entender el amor sin ti, olvídame tú que yo no puedo, dejar de quererte, por mucho que lo intente no puedo, olvídame tú.... Olvídame tú que yo no puedo, no voy a entender el amor sin ti, olvídame tú que yo no puedo, dejar de quererte, por mucho que lo intente no puedo, olvídame tú....",NM,,
1568,T1_TRAIN_1569,"Pew, pew, pew, pew, ch-ch-ch, Che, lito Kirino, ah, Ele A El Dominio, nigga Ske, chill nigga Ah, g-G-G-G-G-G-Geniuz. ¿Quién como yo?, me puse pa' la calle y en verdad se me dio, me puse pa' lo mío y el dinero llovió, y todo el que me odia quiere ser como yo, pero, ¿quién como yo?, dime. Ah, como un vaso de lean y un par de percoce' Le-Lean, tirao' para 'trá', me paso en el asiento 'e la Porsche Clean-clean, ¿Qué e' lo que hago? ¿De dónde me conocen? Ha-ha-ha, si te preguntó un guardia, dile Yo no sé Rra, yo no sé, en verdad que yo no sé Ske, de dónde saca to' el dinero, en verda' no sé Rra, yo no sé, en verdad que yo no sé Rra, de dónde saca to' esa' prenda', en verdad no sé Ah. Yo no sé, nah, a mi no me hable', nah, niggas talk, pero no oigo, quién ma' lo va a hacer si no e' nosotro', meno' uste', got the forty, get 'em hit a to' estos mama-dick, to' los potes son de, entro de diamante, water, water, bitch I'm drunk Water, lo' mono' me odian, fully loaded, los  no me pueden llegar, tengo como 30 kilo', lo puse flip flop, dinero ya no cabe má', entro por la puerta de atra' Rrr, mientra' fumamo' hielato, tú quemando jaraca, me desperté en Miami, en cuero al la'o 'e. Un vaso de lean y un par de percoce', tirao' para 'trá', me paso en el asiento 'e la Porsche, ¿Qué e' lo que hago?, ¿de dónde me conocen?, si te preguntó un guardia, dile Yo no sé Rra, yo no sé, en verdad que yo no sé, de dónde saca to' el dinero, en verda' no sé No, yo no sé, en verdad que yo no sé No, de dónde saca to' esa' prenda', en verdad no sé. ¿Pa' quién trabaja, che?, e' verda' que mete mano, que cargo una pistola y que fue quién mato a fulano Yeah, que él hizo un tiempo preso, por allá, por lo' Estado', bajando kilo' por el Washington, será cierto que salió ma' conecta'o que ante' Rra, se puso pa'l trabajo, nunca enganchó lo' guante' Nah, se dice que ahora si que se montó Yeah, que él empezó de cero, ahora se quedó con to' Clean, i got the work, I get it for the low For the low, conecta'o como Jhonny, i got the work, I get it for the low For the low, conecta'o como Jhonny. Con un vaso de lean y un par de percoce', tirao' para 'trá', me paso en el asiento 'e la Porsche, ¿Qué e' lo que hago? ¿De dónde me conoce'?, si te preguntó un guardia, dile Yo no sé No, yo no sé, en verda' que yo no sé No sé, de dónde saca to' el dinero, en verda' no sé, yo no sé, en verda' que yo no sé, de dónde saca to' esa' prenda', en verda' no sé. Ante' me veía, me subestimaban, por encima 'el hombro a mí to' me miraban, yo le' hablaba y to' me pichaban, ahora to' me escuchan y cómo me lo maman, pesaba gramo', eran lo' twenty, en la esquina 'l bloque bebiendo Henny, usando siempre la' misma' Tenni', ahora entro al closet, I got too many, los do' gabete' amarrao' con nudo, cabrone', mi perico' no te estornudo, to' el que me tiró conmigo no pudo, esto' chamaquito me lo' como crudo', yo tengo mi esquina, ahora cae heroína, me sobran vagina', usan metanfina, cuida'o que se prestan y te damo' piso, año' te garantizo, el flow e' muy fino, me fui en italiana, bebiendo vino con un par 'e lesbiana', doy gracia' a Dio' to'a' mi' mañana', y gracia' a vo' por la marihuana, siempre pa' y amor, nunca amé la guerra, ya que e' amor, pero e' muy perra, porque le cogió al por ahí está suelta, si me agarra el bicho despué' no lo suelta. El Dominio, nigga, real G4 Life, beautiful life, dímelo Che, ah, yo no sé  Che, ah, let's go, 'tamo matando, ah, dímelo, dile cabrón ah, ha-ha, ah, Lito Kirino, high quality Uh, ah, ah, ske, pero no no' dormimo' cabrón, ¿oiste?, el Dominio, nigger, lito Kirino, light it up, , ha-ha, it's a prophecy vision, nigga.",M,,
1569,T1_TRAIN_1570,"tickets as low as $35, aunque la gente vive criticandome, me paso la vida sin pensar en na. Porque la gente vive criticandome, paso la vida sin pinsar en na. Pero no sabiendo que yo soy el hombre, que tengo un hermoso y lindo cafetal. Pero no sabiendo que yo soy el hombre, que tengo un hermoso y lindo cafetal. Yo tengo mi cafetal, y tu ya no tienes na, nada me importa que la gente diga, que no plata que no tengo na, pero no sabiendo que yo soy el hombre, que tengo mi vida bien asegura, yo tengo mi cafetal, y tu ya no tienes na.",NM,,
1570,T1_TRAIN_1571,"Yo soy como me ves, paloma en libertad, que le roba a la vida, momentos nada más. Yo soy la que tú crees, no tengo que ocultar, no vivo con prejuicios, ni temor a los demás. Soy así como soy, con mi forma de actuar, soy feliz como estoy, y no voy a cambiar. Yo soy una mujer de carne y hueso, yo soy una mujer que se enamora, oyendo una canción, algún poema de amor, soñando en el silencio de mi alcoba. Yo soy una mujer apasionada, que ríe y que también a veces llora, no sé si soy mejor o peor, tan solo soy, una sencilla y frágil... soñadora. Romántica nací y nunca cambiaré, con todas mis virtudes y defectos, ya lo sé, amo mi soledad, no le temo al reloj, me siento realizada y feliz tal como soy. Soy así como soy, con mi forma de actuar, soy feliz como estoy, y no voy a cambiar. Yo soy una mujer de carne y hueso, yo soy una mujer que se enamora, oyendo una canción, algún poema de amor, soñando en el silencio de mi alcoba. Yo soy una mujer que cuando ama, se entrega sin medida, toda, toda, no sé si soy mejor o peor, tan solo soy, una sencilla y frágil... soñadora.",NM,,
1571,T1_TRAIN_1572,"///YUD HEI VAV HEI///, es su nombre, //YUD HEI VAV HEI///, es su nombre, //YUD HEI VAV HEI///, es su nombre, //YUD HEI VAV HEI///, es su nombre. Dios de Abraham, dios de Israel, tú Trono inconmovible es. Dios de Moises, te revelaste a mi, y en respuesta, te adoro solo a ti. De Norte a Sur, de Este a Oeste, tu gobierno se establece, hosanna, al que Es y Será. Ante Ti montes se derriten, ante ti las estatuas caen, todo lo que respirе tiene, que postrarsе y adorarte a ti.",NM,,
