song_id,lyrics,label
T1_TRAIN_1235,"Ta-ra-ra, ta-ra-ra-ra-ra-ra-ra, ta-ra-ra, ta-ra-ra-ra-ra-ra-ra. Se han vuelto a encontrar mis ganas y tus tonterías, se me ha vuelto a hacer mañana mientras tu dormías, porque la casualidad no suele hacerme compañía, se han vuelto a encontrar mis ganas y tus noches frías. Buscándote, se me pasa el tiempo, pensándote, me cuesta tanto controlar, mirándote, fallo en el intento, callándome. Que quiero que se junte el hambre con las ganas de comer, que quiero que se rompa el hielo y se derrita por la piel, que no quiero que dejemos uno por el otro la casa sin barrer, quiero que me quieras sin querer. Si yo te contara que estoy a tiro, que quiero todo más si es contigo, no hacer como si nada, hacerte aquello que no tiene nombre, y que a partir de ahí le pongan tu apellido, que si de algo hay que morir sea por fuego, amigo, como se diga, porque tu eres vida, eres de todo menos de mentira, que ironía, qué diga todo lo que siento hasta formar aludes, y que ni aun así te des por aludida. Ta-ra-ra, ta-ra-ra-ra-ra-ra-ra, ta-ra-ra, ta-ra-ra-ra-ra-ra-ra, buscándote, ahora que te encuentro, pensando que, es la hora de actuar, mirándote, casi sin aliento, gritándote, eh.",NM
T1_TRAIN_1236,"Siempre que pienso me hago la misma pregunta, si yo pudiera tenerte aquí a mi lado otra vez. Yo te ame y no sabes cuanto te extraño, trate de hacerlo todo y fracasé, yo te ame y no sabes cuanto te extraño, trate de hacerlo todo y fracasé. Desde el día en que te conoci yo siento que te ame, que desperté, que me llevaste a un lugar donde soñé, y las aventuras del pasado y los amores que he tenido, vivieron en mi mente y murieron en el olvido. Me recuesto, y pienso en mi carrera, mi trayecto, mi fama tiene defectos, son cosas que nunca acepto, y con tan solo un texto yo puedo chequiar donde tú estás, pero prefiero que estes tranquila y vivas en paz. La claridad de ver el sol salir, un día amanecer, otra mañana que despiertas sola, pero a mi entender, 'Tás más atenta, me duele pero vas a darte cuenta, que las cosas buenas vienen todas después de la tormenta. Ya puedes descansar en paz, duerme tranquila, porque ya esta tormenta está pasando, y te prometo, que vas a estar mejor sin mí. Y ahora que tú no estás, no encuentro ni que hacer, sé que descansas en paz pero no logro entender, por qué tuviste que irte y dejarme vacío... mujer. Yo quisiera estar dentro de ti, leer tus pensamientos, para ver si sientes lo que yo siento y en cual momento, aveces miro para la luna y siento que la estás mirando, brillando, y me pregunto dónde estás y desde cuándo. No te besan, como yo te besaba en aquellos días, las noches eran largas, las mañanas siempre frías, nuestra casa, nuestro mundo, los problemas, nuestras metas, lo sabe ya todo el planeta, mi cama no está completa. Es differente, se me hace inmensa cuando estás ausente, y durmiera mejor contigo aunque fuera debajo un puente, yo sé que estás descansando porque ya no estás conmigo, pero esto va del fondo de mi corazón, tu amigo.... Y yo no sé donde tú estás, y si estás con alguien, sólo espero que estes bien, quiero que sepas que te ame desde el primer día, hasta el último… El Princi. El Princi, el Mueka, gaby Music, elio, o'Neill, rottweilas.",NM
T1_TRAIN_1240,"Hay aun que tu no quieras, aunque yo no quiera, sera muy dificil que sigamos juntos, hay que separarnos. Aunque tu no quieras, y aunque yo no quiera. Tal vez con el tiempo, que nos encontremos, probemos de nuevo, y olvidemos todo. No nos engañemos, si despues de todo, ya los dos sabemos, que ya no podremos, continuar a si. Aunque tu no quieras, y aunque yo no quiera, hay que hacerlo todo por aquel cariño, para que nos deje sin un buen sabor. De un amor gigante por que nos quisismo, aunque nos peleamos, y aunque no herimos, por los celos tuyos por los celos mios, por lo que tu quieras, por tu amor o el mio. Por todo ese tiempo que hemos compartido, por nuestros recuerdos por lo que haya sido, aunque tu no quieras, y aunque yo no quiera. Hay que separarnos como dos amigos, por que al fin y al cabo esto no esta bien. Adios sin problemas, final sin dilema, asi es que se deve. Romper las cadenas, de un inocente y loco amor, y separarnos.",NM
T1_TRAIN_1241,"importa que sufra por una mujer..., mirame a los ojos que ya estan cansados, y estan destrosados de tanto llorar, dame la esperanza de volverte a ver, de de besar tus labios y poderte amar. Tú eres en mi vida lo que yo mas quiero, entendi que te amo no podria finjir. Se que tu comprendes que te quiero mucho;, si no estas conmigo es mejor morir. NO TENGO LA CULPA ni será pecado ser tu enamorado, y por ti padecer, si mi voz se quiebra al decir tu nombre es que tengo miedo a tu proceder. NO TENGO LA CULPA de vivir amando alguien que quiza jamas me llegue a querer, que importa mi llanto, que importan las penas;. Que importa que sufra por una mujer. Miro tu retrato a cada mañana y luego le canto con el corazón, aunque estes muy lejos mi canto te envio pero a dios le pido que me de tu amor. Que importa mi llanto, que importan las penas;, que importa que sufra por una mujer....",NM
T1_TRAIN_1242,"No sé qué tiene tu voz que fascina, no sé qué tiene tu voz tan divina, que en mágico vuelo le trae consuelo a mi corazón, no sé qué tiene tu voz que domina, con embrujo de magia a mi pasión. Tu voz se adentró en mi ser y la tengo presa, tu voz que es tañer de campanas al morir la tarde, tu voz que es gemir de violines en las madrugadas, es el divino poder que tienes, mi bien, para enternecer. Tu voz que es susurro de palmas ternura de brisa, tu voz que es trinar de cenzontles en la enramada, tu voz cristalina corriente cual una cascada, dios te bendiga, mi bien, tu gracia y tu ser que me hacen soñar.",NM
T1_TRAIN_1244,"Quiero respirar tu aire, y beber de tu agua viva, que me limpies con tu sangre, quiero ser un alma tuya, y que no me aparte nadie, que me limpies con tu sangre, quiero ser un alma tuya, quiero que tu amor inunde, y que no me aparte nadie. Lléname de ti, de ti, de ti, quiero que tu amor inunde mi alma, que tu dulce paz, me embriague con tu fragancia, y quiero sumеrgirme, señor, bajo tus aguas, lléname dе ti, de ti, de ti, quiero que tu amor inunde mi alma, que tu dulce paz me embriague con tu fragancia, y quiero sumergirme, señor, bajo tus aguas, lléname de ti, de ti, de ti, quiero que tu amor inunde mi alma, que tu dulce paz, me embriague con tu fragancia, y quiero sumergirme, señor, bajo tus aguas, lléname de ti, de ti, de ti, quiero que tu amor inunde mi alma, que tu dulce paz me embriague con tu fragancia, y quiero sumergirme, señor, bajo tus aguas. Quiero sentarme en la orilla, de tu mar de maravillas, y perderme en tu mirada, arrastrado por la oleada, del amor con que tú me amas, y perderme en tu mirada, arrastrado por la oleada, del amor con que tú me amas.",NM
T1_TRAIN_1245,"que sostenía el castillo. Sacaste apenas un naipe, pero era el que sostenía el castillo, nuestro amor cedió por las costuras, y se abrió la soldadura en los anillos. Quedamos a la intemperie, sin un tal vez que nos resguardara, no quedó ni una primavera, que de golpe no se hubiera vuelto cara. Las cartas caían, el tiempo sangraba, y toda estructura de toda poesía, se desmoronaba. La casa era endeble, el techo se hunde, y tú y yo abrazados, salvando los muebles, en pleno derrumbe. Cae la mesa, caen las sillas, cae la cama y se hace astillas, caen los cuadros, los floreros, los zapatos, los platos, percheros, caen fotos, controles remotos, cuadernos, la ropa de invierno, los hijos, los besos, los cuernos, cepillos de dientes, los planes pendientes. Sacaste apenas un naipe, pero era el que sostenía el castillo.",NM
T1_TRAIN_1246,"Un amor como en los tiempos de niñez, una flor, una canción y una primera vez, una carta que naufraga a través del tiempo, cada vez que te recuerdo suspiro de aquel momento, que te conocí, era para mí, y te lo dije así. Las luces de la noche hicieron el momento, nos fuimos juntos y caminamos por ahí, te vi a los ojos y no pude resistir, me ganaron mis instintos y me acerqué a ti, y te besé, fue la primera vez, y nunca te solté. Y aunque a veces el futuro sea incierto, tu gravedad me levanta desde el suelo. Dame tu mano que yo te guiaré, y en todo momento a tu lado estaré, si tú sientes miedo, yo te protegeré, dame tu mano que yo aquí estaré por siempre, uh-uh-uh. Tu mirada hace que se pase todo, los minutos se hacen horas cuando estamos solos, nos quedamos abrazados en el mejor momento, el mundo sigue girando, pero tú detienes el tiempo. Por siempre, por siempre Por siempre, por siempre Por siempre.",NM
T1_TRAIN_1247,"Me dijo: Se hizo tarde, ya no se ve el sol So?, y que le hiciera un favor, oh-oh-oh, de llevarla a su casa a conseguir alcohol Pina Records, a conocernos mejor, maldy se dio cuenta que ella tenía un plan, vida loca, para ella eso es normal, chencho le ofreció fuego, bien charlatán y así le ofrecí a estar—. Solos, mirándono' a los ojos, perdiéndonos por un rato, así como hacen todos, a lo loco en tan solo minutos, descifrando todo el asunto, porque queremo' estar juntos, antes que el tiempo se acabe y nada pase. Esos olore' hacen que este perro se enamore, me gusta tu guille y cómo bailas mis cancione', cara bonita, mirada como de cazar leone', me gusta tu blusa, también tu' mahone', tú me tiene' a mí lleno, más, de ilusione', loco por probarte, por compartir amore', lo más que me gusta cuando te suelta' el pelo, cuando tú me expresas, mami, tus anhelos. Sin saber tu nombre, voy a ser tu hombre, ya te dije en dónde, pues tengo hambre, sé que quiere' hacerlo, fácil pude entenderlo, perdiste el control de tu cuerpo, y solo falta un beso de esos, para perder la calma, pero me pone pero' y la aventura nos llama, tu cuerpo a lo lejos habla Jaja, dize, cuéntame su drama. Sigo echándome fiero, la noche se hacía tarde y yo todavía en su juego, tratando 'e quitarle su timidez, para así contemplar su desnudez, intenté besarla y me esquivó, ansioso, con las ganas me dejó, aunque no le quedaba ese guille, me le pegué y le dije—. Chencho y Maldy, plan B es Plan B, junto a Tony Dize, por más que ronquen, la Melodía de La Calle Update, combinación inesperada, resultado: un ataque fulminante, pina Records, la única compañía, las demás son recaping, en la pista; el Haze, todo era cuestión de tiempo, jajaja, dilo tú Pina, house of Pleasure coming soon.",M
T1_TRAIN_1249,"tir, duars Entertainment. Sigo esperando que suene tu llamada, ¿Cuándo es que vas a volver? Uh-uh. Yo sé que me piensas como yo te pienso a ti, con esta bellaquera, ¿quién puede dormir?, voy de camino, dime si vas a abrir o te vas a resistir ¡Yah!, bebé, ¿en qué tú piensas? Ah-ah, dale, ponte para mí, con esta bellaquera, ¿quién puede dormir?, voy de camino, dime si vas a abrir o te vas a resistir Ah-ah. Ra-Rauw, solo dime qué es lo que tú quiere' ¡Yiu!, sé lo que te gusta, aquí lo tiene' Wuh, un minuto más no creo que espere, para que en mi cama hasta mañana se quede ¡Ah!, sin ropa toda la noche Ah-ah, calentándonos con el Rosé Uh, uh, el whiskey a las roca' con las 512 Uh, uh, para que mi nombre salga de tus voce' ¡Rra!, sin ropa toda la noche Ey, nadie como yo tus lunares conoce, el nene se activó para que encima tú rebote', no lo voy a bajar hasta que te destroce' ¡Yah!. Young Kingz, si quiere' venirte, el nene llega, ella no lo riega, enrola los blunte' mientra' le hablo por la oreja, no pueden saberlo, por eso brinqué la reja, nos vamo' a querer toda la vida si nos dejan, ponte para mí, tú y yo en la torre en París París, ella rompe los partie' si nos da con salir, tú eres reina, el castillo lo mandé a construir, hasta la fecha ninguna la ha podido sustituir, ella me piensa, yo sé, desde el momento en que se fue, nos parqueamo' y se lo hice en el asiento del chofer, yo la perdí por un tiempo, casi pierdo la fe, dime qué tiene' para hacer, yo quiero darte placer. Ra-Rauw, ey, rauw Alejandro, myke Towers, young Kingz, con los fucking Sensei, yo sé que tú me piensas, dale, ponte para mí, sky Rompiendo El Bajo, yeah, dímelo, Colla, voy de camino, dime si vas a abrir o te vas a resistir, duars Entertainment.",M
T1_TRAIN_1253,"s a sentir ayyy como duele, hola que tal, que sorpresas trae la vida, te vuelvo a encontrar, en la puerta de una esquina vuelvo a tropezar, con la cara de un pasado que yo había olvidado. Hola que tal, tu perdóname si al verte, se me olvida hablar, hay heridas que en el tiempo cicatrizan mal, y uno quiere hacerse el fuerte, achacárselo a la suerte. Pero duele tu no sabes como duele, como si tuvieras tú mil alfileres, y no puedas enterrarlo poco a poco, en un corazón ya roto. Hola que tal, ese nuevo amor espero no te pague mal, que el espacio de tus días logre al fin llegar, y no tenga un final triste la confianza que le diste. Eso ayyyy tú no sabes como duele, tú no sabes como duele Tú no sabes como hiere, eso ayyyy tú no sabes como duele, ayyy como duele y molesta un desamor, como duele querer a quien no te quiere, eso ayyyy tú no sabes como duele. Rap: Memo y Vale, lleva really Los recuerdos de ti lo que me hiciste sufrir también fuiste mi vida, soy alguien que te rescata dime ni que por ley del amor fuiste mi vida, y como duele, dime tu mamita como duele, porque lo del pasado Que he sufrido cuando vuelves, que suele la vida dejando corre y corre, y ya algunos dolores cuando son del alma nunca mueren, cuando uno quiere y no lo quiere, y cuando uno, de su vida y Sin piedad no lo tiene, espero que todo el Amor sea contigo como Lo hiciste conmigo, hace tiempo que no te veía, que no habias Los años todavía, fue casualidad nena haberme tropezado, de todas formas rosa para ti ya te he olvidado, uuhhh. Camínalo.",NM
T1_TRAIN_1255,"Es otoño, los amantes ya se fueron. Las hojas de los árboles cubren el campo. Sus voces amorosas ya no se escuchan. El verano ya se fue. Mi amor de verano. Mi primer amor. Amor de estudiante. Ya se termino. Vendrán otros veranos. Vendrán otros amores. Pero siempre en mi se vivirán.",NM
T1_TRAIN_1256,"¡Aja! ¡Hey yo'!, this is the remix, arcángel para, Yaga y Mackie, frontean con un pistolón con quien más. El nene si lo sabe hacer, bien solido como tú enloquecer, mucha gente me quiere vencer, tranquilo loco y vuelve a nacer ¡Yeh, yo'!, yo los vi crecer, había hambre les di de comer, estos gusanos yo les di de beber, y donde nos veamos nos vamos a joder, so' no me frontee' con un pistolón, yo también soy de callejón, exagera'o bien acicala'o, con muchos diamantes de mi cuello colga'o, no me frontee' con un pistolón, yo también soy de callejón, exagera'o bien acicala'o, con muchos diamantes de mi cuello colga'o. Frontean por que anda con un pistolón, abusan por que andan con un pistolón, se creen una jodienda con un pistolón, cuando los pillan no pueden sacar el pistolón, frontean por que anda con un pistolón, abusan por que andan con un pistolón, se creen una jodienda con un pistolón, cuando los pillan no pueden sacar el pistolón. Ahora los guardias quieren pararme, y darse conmigo y un caso fabricarme, la carnada quieren tirarme, un caso achacarme solo con arrestarme, tu no ve' que estos huelebicho', con el peso de la ley quieren darme Darme, tu con tu guille de matón, y yo en la cintura con un pistolón, lo meno' que te perforan es un pulmón, lambon, aquí no se juega estas en Bayamón, aquí la guerra no existe, porque hay una unión, respeto en la calle, toman una acción, pero si vas al jangueteo, no existe el perdón, tu muerte segura con el pistolón, así es que empiezan las cosas si habla' de la reunión Yo' Yaga y Mackie y Dj Blass. Busca tu combo completito, yo me lo como de almuerzo y de cena sazonó con plomo, tu no 'tas ready para mi, oriéntate sobre mi, me dice el maquiavélico, suck my dick, tu no has dado tiro', no has dado ni un bofetón, tu frontea' por que andas con un pistolón, no ofrezca', si no tienes para darme, no way, sorry se te acabó el tiempo game over, easy como borré el dici te apague Oh shit, tu te embarras cuando me ve' cabeza hueca, tu gata conmigo esta culeca mala tuya, el pistolon la tiene turuleta. Te coge y te mata como una rata, te coge y te mata como una rata, te coge y te mata como una rata, te coge y te mata como una rata, te coge y te mata como una rata, te coge y te mata como una rata. Frontean por que anda con un pistolón, abusan por que andan con un pistolón, se creen una jodienda con un pistolón, cuando los pillan no pueden sacar el pistolón, frontean por que anda con un pistolón ¡Yeah! ¡Mackie!, abusan por que andan con un pistolón Arcángel con Yaga y Mackie, se creen una jodienda con un pistolón ¡Mackie! ¡Mackie!, cuando los pillan no pueden sacar el pistolón ¡Mackie! ¡Mackie!. ¡Yo'!, Arcángel, Yaga y Mackie, Dj Blass, ¡Papi!, Oye lo que te vo' a decir, tu dices que tengo las chuletas trepa', pero, si tu dices que el dinero no cambia a las personas, simplemente no estas haciendo dinero ¡Prrra! Aja, Jaja, no te copie' papi.",NM
T1_TRAIN_1258,"Ser o parecer quien te imaginas, no me puede hacer la dueña de tu vida, si no me miras, baby, mucho yo intenté por levantar la voz, por despertar el interés vacío, que te haga mío, baby. Y sé que tal vez ese día, nunca me suceda Suceda. Pero tú en mis sueños siempre has de estar, como una luz que me ilumina, y al despertar quiero volverlo a intentar, yo, sé que el corazón late más fuerte, más que un motor, y aunque no sabes nada de mí, un día te habré de alcanzar, amor. Cuando lo logré y me acerqué a ti, me congelé, los nervios me mataban, no dije nada, baby, otro día que me convencí de hablar, te vi pasar con otra muy contento, no era el momento, baby. ¿Cómo sucedió que estoy loca?, tan enamorada, ah Enamorada, ah. Verte pasar sin hablar es un cruel sufrimiento, que desaparece de pronto cuando te pienso, volando a mi lado, colgados de un sentimiento, no importan los días que pase o muera en el intento, volverlo a intenta-ah-ah-ah-ah-ar. Ser o parecer, quien te imaginas, ser o parecer, quien te imaginas, ser o parecer, quien te imaginas, ser o parecer, quien te imaginas.",NM
T1_TRAIN_1259,"Feat. Gente de Zona & Los Cadillac's, que suba la temperatura a mi me gusta quemarme con tu calor,calor!, no hay duda de que toque tur si que tiene sabor,sabor!, tu cuerpo es como una escultura y me fascina tu olor,tu olor!, tu piel tiene una gran textura roseada por el sol .., tu me quemas,me quemas,me quemas ,el fuego en mis venas me pone a bailar  me quemas, tu me quemas,me quemas,me quemas,el fuego en mis venas me pone a bailar..., me pone a bailar soñando,con ser el dueño de tu cintura, tu fuego me está quemando,que suba la temperatura, que suba! que suba la temperatura que suba, la temperatura que suba que suba, suba la temperatura que suba, la temperatura que suba! oh oh oh oh woh woh oh oh que suba, la temperatura que suba! oh oh oh oh woh woh oh oh que suba, la temperatura que suba!, esta apunto de explotar ese termómetro, la candela ya se siente a kilómetro, calor atómico hasta quemándonos, y es que sentir tu cuerpo ardiente es insólito, nena es que tu tienes ese foco que me quema, dame tu sudor a mi me embriaga y me envenena, morena ta buena ..., tu sabes que me gusta cuando tu caminas, y el viento que pasa juega con tu falda, sabes que me gusta mami me fascina, la piel que te cubre el escote en tu espalda, yo daría todo lo que tengo, todo lo que puedo por tenerte, valga lo que valga,por que te quedes aquí conmigo, si ! y de mi corazón no te salgas, tu me quemas,me quemas,me quemas,el fuego en mis venas me pone a bailar  me quemas, tu me quemas,me quemas,me quemas,el fuego en mis venas me pone a bailar..., me pone a bailar soñando,con ser el dueño de tu cintura, tu fuego me está quemando, que suba la temperatura, que suba! que suba la temperatura que suba, la temperatura que suba que suba, suba la temperatura que suba, la temperatura que suba! oh oh oh oh woh woh oh oh Chino y Nacho, la temperatura que suba! oh oh oh oh woh woh oh oh que suba, la temperatura que suba!, tu dúo favorito baby ,tu dúo favorito baby, tu dúo favorito baby ,tu dúo favorito baby me quemas Chino y Nacho, tu me quemas,me quemas,me quemas,el fuego en mis venas me pone a bailar  me quema, me pone a bailar soñando,con ser el dueño de tu cintura, tu fuego me está quemando,que suba la temperatura, que suba! que suba la temperatura que suba, la temperatura que suba que suba, suba la temperatura que suba, la temperatura que suba! oh oh oh oh woh woh oh oh que suba, la temperatura que suba! oh oh oh oh woh woh oh oh que suba, la temperatura que suba!.",M
T1_TRAIN_1260,"Esta es una guerra, no sale de mí, provecación idiota, no puedo salir, hay gritos y aullidos, de gargantas cansadas, solo por poder o por la nada, tiempos de cambio no se ven venir, si esto no cambia será pronto el fin, llamado de guerra, la guerra estallará, y te matará, y me matará, estoy peleando aquí, estoy tratando de salir, de un modo u otro voy a vencer, te mataré o moriré, lo único que espero, es no se mofen de míTodo es limitado, todo tiene fin, si quieren guerra la tendrán, la sufrirán o morirán, todo es en vano, por qué estoy aquí?, si puedo escapar, yo puedo salir, tal vez quisiera un poco de amor, si, si, si, yo quiero amor, estoy peleando aquí, estoy tratando de salir, de un modo u otro voy a vencer, te mataré o moriré.",M
T1_TRAIN_1261,"Negro, esto no es música, es droga, yeah, saludo para toda la gente de Cutral Có, de corazón, guacho Huh, sí. Tengo lo que buscan para entrar en onda Yeah, para que lo prueben por la noche y me digan qué onda, para vacilar tranquilo con los compas, mientras la jarra da vueltas por la ronda Sí, tengo lo que buscan para entrar en onda Huh, pero llamen temprano si quieren hacer las compras, tengo la Roco Coco, que es una bomba, y hasta la Rucu Cucu para bailar cumbia. Porque acá en el barrio mío no lo escuchan a Lil Pump No, acá suenan los Bardero$ y algún tango en vagón, cinco Moëts y un Baron Yeah, si por droga es еl bajón Yeah, parto hasta con la resaca del quе saca más alcohol, what the fuck? Por favor, ¿qué pasó? Yo no entiendo No, tres días que no duermo, sigo libre como el viento, si no salgo campeón, acá me muero en el intento Sí, yo quiero descansar pero ella sigue en movimiento Sí, sí, sí, y baja despacito y vuelve para tomar envión Ah, cae con todo el peso cuando toma envión Ah, improvisa el guión Ah, toma Don Perignon Ah, peligrosa con el peri en boca y tira al montón Ah, ah, yeah, bombón, te-tengo lo que buscan afuera Uh, si llega Bardero$ todo es de primera, lo que usted esperaba ahora ya no lo espera, tengo más clientela para que lo mueva, my negga. Fresco por el callejón, como Tego Calderón, pero en otros tiempos, pana, vengo con un Remington, vueltas por el barrio, móviles extraños Ey, ey, ya no tengo vacaciones, vendo todo el año, puro picanteo y locura, te lo llevo a la' altura', junto con un par de paca' y con la faca en la cintura Chck-chck, dimo' un par de vueltone', se acostumbró a la comuna Ah-ah-ah-ah, yo pongo las condicione' en esto de la fortuna Mero, y ahora ya no quiere que me meta al calentón, pero, mami, tengo que bajar y cortar el cartón Eah, parezco un narco ladrón Eh, porque robo y vendo coke Sí, mientra' escribo rap estoy bailando reggaeton, con un par de gata' que ponen la cosa picante Eh, mami, decime si esto no es calle y elegante Ey, mami, decime si no te llevo por delante, porque ya te di una vez, aunque eso es punto y aparte, esa es mi ratchet, yo se lo dejo para que se agache, que suena el Mero Mero, que está sonando el H Uh, uh, uh, que soy un bandolero, que soy un cachivache Mero, por Puerto Madero y por Fuerte Apache Rra. Cumbia.",NM
T1_TRAIN_1262,"'Tamo en vivo, sube, sube, sube el mic, mic, que vamo', que vamo', que vamo' para la jodedera full, baby. Shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, cómo es, dame una vueltita otra vez, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, shaky, tú la ve', como hace lo suyo, tú la ve'. La zona destroza, que esto es otra cosa, esto es para todas las beba' que se ponen rabiosa', están peligrosa', con las curva' nitrosa' Nyoom, se cae la casa cuando ella rompe la losa. Terremoto ¡Terremoto!, terremoto ¡Terremoto!, terremoto ¡Terremoto!, terremoto, dale duro, terremoto ¡Terremoto!, terremoto ¡Terremoto!, terremoto ¡Terremoto!, terremoto, dale duro. Te pone' bien loca cuando a ti te toca, toda la sandunga en ese bumper te choca, choca, tú no baila' como yo, tú no baila' como yo, mucho piquete, mucho flow, flow, lo matamos con el. La' botella' arriba, el combo en la mesa Ajá, y salen fiera' por naturaleza Ajá, vamo' a ver todas la' chapi' en candela, hay que llevarla' para la vieja escuela, ahí es que va apretá', echa todo eso para acá, la' nalga' para atrá', y tra, tra, tra, tra, ahí es que va apretá', echa todo eso para acá, la' nalga' para atrá', y tra, tra, tra, tra. Con tu jean siente al duri cuando le rozo el booty, le tiro sustancia má' caliente que el churi, ella es otro level, cuando me lo mueve, son par de rafagazos sin llevar una nueve, se explota como un peine, yo exploto como un largo, me debe la pista y su cintura la embargo, le gusta la pesca, porque es una fresca, si está para el bailoteo, que se coma este pargo. Que mueva todo lo que tiene, que mueva todo lo que tiene, que mueva todo lo que tiene, vamo' a ver como lo sostiene, que mueva todo lo que tiene, que mueva todo lo que tiene, que mueva todo lo que tiene, vamo' a ver como lo sostiene con el. Ay, qué jodona es, ajá, el Daddy Yankee, el rey del micro, en la impro, como me filtro por esos gistro', ja, dJ Urba, vamo' para la, vamo'-vamo' para la, vamo' para la rumba, oye, Rome, que para esta liga no se asomen, jaja, one take, e-E-Evo Jedis.",M
T1_TRAIN_1263,"Tu química con mi piel, hacen carga positiva, tu química con mi piel, hacen carga positiva, y cuando me acerco a ti, hay una bomba explosiva, y cuando me acerco a ti, hay una bomba explosiva. Tu boca tiene la sal, mi cuerpo el azúcar, tu boca tiene la sal, mi cuerpo el azúcar, y mi corazón está busca que te busca, y mi corazón está busca que te busca. Y yo sigo aquí, esperándote, y que tu dulce boca ruede por mi piel, y yo sigo aquí, esperándote, y que tu dulce boca ruede por mi piel, pensaré si queda alguna manera, pensaré si queda alguna manera, para que te fijes en mí y entonces me quieras, para que te fijes en mí y entonces me quieras, y entonces me quieras, y entonces me quieras. Si a ti te gusta morder el mango bien madurito, si a ti te gusta morder el mango bien madurito, ven mírame a mí, tengo colorcito, ven mírame a mí, tengo colorcito. Si en la vida hay que escoger por muchos caminos, si en la vida hay que escoger por muchos caminos, escógeme a mí, eso yo te pido, escógeme a mí, eso yo te pido.",NM
T1_TRAIN_1266,"Anacaona, india de raza cautiva, anacaona, de la región primitiva. Anacaona oí tú voz, como lloró cuando gimío, anacaona oí la voz de tu angustiado corazón, tu libertad nunca llegó, e Le le le le le le la la. Coro:, anacaona, areito de Anacaona. India de raza cautiva, alma de blanca paloma...Anacaona. Pero india que muere llorando, muere pero no perdona, no perdona no. Esa negra negra que es de raza noble y abatida, pero que fue valentona ¡Anacaona!. Oye, según la historia lo cuenta, dicen que fue a la cañona, Anacaona. La tribu entera la llora porque fue buena negrona. Y recordando, recordando lo que pasó, la tribú ya se enfogona.",NM
T1_TRAIN_1270,"oeh-oeh-oeh, ah, oh. Anitta, y Justin Quiles, mami, this is the remix. Te vi soltándote y bellaqueándome, oeh-oeh-oeh, oeh-oeh-oeh Eh, levante la mano si beben y fuman, si la' bellaquera' suben como espuma, sin los sentimiento' gasté en la laguna, pero, pero, pero. Y no te vaya' a envolver, sé que lo hacemo' y tú vas a volver Volver, un perreíto en la pared, yo soy un caso que hay que resolver, pero no te vaya' a envolver, sé que lo hacemo' y tú vas a volver Volver, un perreíto para bellaquear, pegaíto' a la pared Pegaíto' a la pared. ¿Por qué no me la facilita'?, mami, yo soy un bellaco como Anitta, eh, dice que sexo no necesita Tra, yo te quito el piquete de señorita Tra, lo-Lo-Los Phillie' rotando dentro 'e la disco Mm, tra, mucho maleanteo como en Jalisco Tra, tú le da' hasta abajo y todo el mundo gritándote: Mm, el gistro, el gistro Duro, duro, ando con mi hermana y 'tá bien encendía' Mm, todo los pana' quieren darle una partía', ese booty rebotando, ella anda lucía' Mm, si te come, no te habla al otro día. Sexo y alcohol, lo que pase aquí se va quedar, yo sé que no me vas a olvidar, si te hago el amor, si te hago el amor, sexo y alcohol, lo que pase aquí se va quedar Quedar, yo sé que no me vas a olvidar, si te hago el amor, si te hago el amor. Botelleo y fumeteo, contigo en un capsuleo, porque siempre que te veo Oh, oh, tú me quiere' perrear y yo quiero partirte, botelleo y fumeteo Mmm, contigo en un capsuleo, porque siempre que te veo Mmm, tú me quiere' perrear y yo quiero partirte, te vi soltándote y bellaqueándome, oeh-oeh-oeh, ah, oeh-oeh-oeh, ah, oh.",M
T1_TRAIN_1272,"Ya lo pensé una vez más, y no está bien, no debo estar, con alguien que, me haga daño, y tú me haces llorar, me haces sufrir, tú me haces mal, y no está bien, que me deje llevar por tu juventud, podemos encontrar el verdadero amor, toma otro rumbo, porque yo ya decidí que no, decidí que no, decidí que no, no, no, ya lo pensé una vez más, y no está bien adiós, adiós, adiós, yo te deseo tanto éxito en la vida, y en las cosas del amor dios te bendiga, si alguien tiene que decir adiós soy yo, adiós, adiós, yo te amé tanto como nunca amé en mi vida, mas yo te juro que no estoy arrepentida, como tampoco me arrepiento..., de que te enamores, que nunca sufras, que nunca llores, que seas dichoso, que no te digan jamás adiós, adiós, yo te deseo tanto éxito en la vida, y en las cosas del amor dios te bendiga, si alguien tiene que decir adiós soy yo, adiós, adiós, yo te amé tanto como nunca amé en mi vida, mas yo te juro que no estoy arrepentida, como tampoco me arrepiento..., de que te enamores, que nunca sufras, que nunca llores, que seas dichoso, que no te digan jamás adiós, pero adiós, yo te deseo tanto éxito en la vida, y en las cosas del amor dios te bendiga, si alguien tiene que decir adiós soy yo, adiós, adiós, yo te amé tanto como nunca amé en mi vida, mas yo te juro que no estoy arrepentida, como tampoco me arrepiento..., de que te enamores, que nunca sufras, que nunca llores, que seas dichoso, que no te digan....",NM
