song_id,song_title,artist_id,artist_name,lyrics,language,label,similaridad_porcentaje,estado
2102054_bt,El bato gacho,1182,Graciela Beltran,"título: El bato gacho, artista: Graciela Beltran. No sé que te dirán, que vienes tan determinado, que no los dejas a un lado, me hace sonar como si fuera puro ruido, no vengas a mi casa, no creas que soy tu querida, ya no hago rondas con gachos, porque me amargan la vida, no me presumes costan, ni presumo ser un niño, eres puro Bato GACHOOOO....",es_LATAM,NM,72.11,aceptable
2114269_bt,Gitanas - tv version,17,Bustamante,"Título: Gitanas - versión de televisión, artista: Bustamante. Leiro leiro lei, gitano m , leiro leiro lei, gitano m",es_ES,NM,48.13,aceptable
2118065_bt,Confesión,43,La Arrolladora Banda El Limón De René Camacho,"Que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas, que me amas",es_LATAM,M,51.36,aceptable
2118328_bt,El Pelo Chino,13,Banda MS de Sergio Lizárraga,"título: El cabello chino, artista: Banda MS por Sergio Lizárraga. Cabello chino, y yo soy de Badiraguato, traigo la muerte atrincherada, mi vida cuelga de un hilo, es debido a mis actividades, relacionados con vicios, si señor soy un traficante, pero soy muy productivo, mi cara mala, son mis caras de maleante, mi presencia incómoda, cuando llego a los lugares, es mi acento sinaloano, o será mi ademas, no soy dado a los enredos, mucho menos conflictivo, hay arreglo o no arreglo, o lo arreglamos con tiros, esas son mis decisiones, por algo que estoy muy temido, eh viaje lugares, y deje un montón de historia, pero recuerdo un lugar, de un rancho de Sinaloa, donde aprendí el comercio, de mi carrera mafiosa, aventurado y peligroso, y tengo el mío atado el dedo, en la curva del gatillo, de mi cuerno poderoso, se decide una cosa, si van o no al infierno, soy el gobierno americano, soy yo soy el chino, soy el chino, soy el chino, soy el chino, soy el chino.",es_LATAM,NM,84.63,aceptable
2118389_bt,Mi canción,908,Nicolás Mayorca,"Título: Mi canción, artista: Nicolás Mayorca. Sé que siempre te gustaron los zapatos caros, que hubieras preferido un abogado, que tus amigos nunca me amaron, porque no se regala el amor, sé que nunca te gustó correr detrás de un autobús, que no siempre te ha gustado llevar una cruz, sé que querías vivir en Nueva York, y no tuve que pagar la luz, fuiste tú quien nunca me dejó cantar, siempre me rogaste que fuera a estudiar, ahora ve corriendo y dile a tu padre, ahora todo el mundo canta mi canción, ahora soy el rey de la televisión, ahora soy el rey de los estadios, viento la radio, y cantas mi pom pom pom pom, pom pom, ahora tus amigos quieren fotos conmigo, ahora todo el mundo quiere ser mi amigo, y aunque siempre quise vivir esto contigo, solo quiero ser mi canción, quiero ser el resto, quiero ser el resto, lo amo, lo amo, lo amo, lo amo y lo amo.",es_ES,M,78.98,aceptable
2120051_bt,Abr–Ązame (Abr–Ązame Amor),268,Bertin Osborne,"título: Abr-zame Abr-zame Amor, artista: Bertin Osborne. Hoy hemos vuelto, para encontrarnos aquí, mil sensaciones revivir en mí, sé que sientes, lo mismo que yo, no debemos dejar morir nuestro amor, CORO:, abrazarme amor, abrazarme, que todo mi mundo, eres tú, y ahora más que nunca, estoy en amor, abrazarme amor, tantos recuerdos, aferrarme a mí, como ese día, cuando te conocí, sonreíste porque te besé, y desde entonces, nunca te olvidé, CORO:, abrazarme amor, abrazarme, que todo mi mundo, tú eres tú, y ahora más que nunca, estoy en amor, abrazarme, que todo mi mundo, tú eres tú, que eres tú.",es_ES,NM,68.18,aceptable
2120254_bt,El Patrón,13,Banda MS de Sergio Lizárraga,"título: El Patrono, artista: Banda MS de Sergio Lizárraga. con el que caminabas, yo soy el patrón, me dijiste, incluso me diste la prueba de amor, y te fuiste con ese bastardo, no más por su camioneto, y que tarde te diste cuenta, que ese vato era el gato del gato, del gato del patrón, y ahora que vuelves ya a la cima, me has dado la prueba de amor, que voy rápido, te doy por muerto ya ha terminado tu tiempo, cambia las violetas para el coñac, ahora el prestigio tiene el viejo, y el vatillo con el gato del patrón, y ahora que estás regresando ya a mí, me has dado la prueba de amor, y te has dejado ya con ese bastardo, no más por su camión, y que tarde te has dado cuenta, que ese vato era el gato del patrón, del gato del patrón, del gato del que ha cambiado, del patrón, del gato del que ha terminado, del gato del patrón, del gato del que ha cambiado, del gato del que ha terminado.",es_LATAM,M,64.62,aceptable
2121030_bt,Mi Razón de Ser,13,Banda MS de Sergio Lizárraga,"título: Mi Razón de Ser, artista: Banda MS por Sergio Lizárraga. Encontrar a alguien como tú, con esa simplicidad que te caracteriza, no ha sido una tarea fácil porque eres único, convencer a mi corazón de que te amo completamente, conquistas cada parte de mi mente y cuerpo, haces que mi vida tenga más sentido, me haces querer estar contigo cada día, eres como el agua clara que llueve desde el cielo, te amo porque quiero que me ames, porque como tú no hay nadie más hermoso en esta tierra, y eso me hace soñar cada vez que me besas y me hace temblar, que me intimida cada vez que me acaricias, tú y nadie más, que satisface todos mis deseos en cuestión de piel, y me haces sentir orgulloso simplemente si juntos nos ves, caminando por la mano, eres mi razón para ser, eres como el agua clara que llueve desde el cielo, tú y nadie más, te amo, que te sientes más por mi piel, porque como tú me amas, como tú no hay más hermosa en esta tierra, y que me haces soñar cada vez que me besas y me haces que te que te tiemdas, te que te, que te, te amo, que te, que te, que te, te, te, te amo, te que te, te, te amo, te, te, te amo, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te, te,",es_LATAM,NM,36.25,aceptable
2121410_bt,Abrzame muy fuerte,17,Bustamante,"título: Abrazame muy fuerte, artista: Bustamante. Hay dos de nosotros, en el desierto de este adios, siendo el silencio de tu voz, como un acero aquí en mi corazón, te vas, y ya no sé si volverás, quiero volver una vez más, es un abismo inmenso en lo que siento, mientras tanto el viento se ha ido, y me falta tu aliento, me abrazas muy fuerte, para sentir que puedo detenerte, porque no sé cómo vivir sin verte, y mi suerte, me abrazas muy fuerte, que mi vida se ha ido sin tus besos, te necesito tanta oración, porque vuelves a mí, conoce a Dios, que no hay olvido ni resentimiento, en el camino de este amor, eres mi sola y ya no sé quién soy, aguanta, la mala hora que no eres, soy tan fuerte, este futuro aquí en mis sentimientos, y tengo frío a los huesos, necesito que me vayas, me abrazo muy fuerte, para sentirte, porque no soy, soy tan fuerte, soy tan fuerte que soy, estoy tan fuerte que soy, que soy, tan fuerte que soy, tan fuerte, que soy, que soy, que estoy tan fuerte, que estoy, que estoy, que estoy, tan fuerte, que estoy, que estoy, que estoy, que estoy, que estoy, que estoy, que estoy, que estoy, que estoy, que estoy, muy fuerte, que estoy, que estoy,",es_ES,NM,55.76,aceptable
2126095_bt,Corazón en bancarrota,650,Dani flaco,"título: Corazón roto, artista: Dani flaco. Ni el recuerdo, de tu rostro entre mis piernas, ni las cosas, que me hiciste con boca, ni tus ojos, de chica de taberna, aliviar, el dolor de mi derrota, obedecer tu destino, fuiste a vivir con un idiota, y yo, con resaca y un cúbito de supino, desperté, con mi corazón en bancarrota, sé que volverás, sé que volverás pidiendo ayuda, pero no me encontrarás, estaré borracho de amnesia en el exilio, ni el recuerdo, de tus pechos desnudos, ni tus uñas, rascándome la espalda, ni el colchón, que nos vio testigos silenciosos, ni mi lengua, caminando bajo tu falda, volveré a cambiar tu destino, y que no dormiré abrazo a ese idiota, mientras sueñas conmigo, con tu amor más clandestino, hoy dueño de este corazón en bancarrota, sé que no me encontrarás, que volveré, sé que voy a volver, te volveré a pedir ayuda, pero no me encontraré, me encontraré, me encontraré, me encontraré, me encontraré, me encontraré, voy a encontraré, voy a encontraré,",es_LATAM,M,76.82,aceptable
2128053_bt,Te dejo libre,740,Zacarías Ferreira,"título: Te dejo libre, artista: Zacharias Ferreira. Te dejo libre, para que busque a quien quiero, quiero amor, pero a tu lado no temeré, me he comprometido por no mirar, que eran tan largos, que eran los mismos y no, voy a cambiar, el tiempo de irme, ya lo marcaré el relog, quiero llorar mi corazón, sé que mañana, voy a estar lejos, de la memoria de los días que pasamos, y de tu piel, cuando digo adiós, quiero decirte, que caminaré bien, para siempre en tu camino, y no viviré tricte, lo que era bueno, quería todo, para ti, porque te amaba, y quería verte siempre feliz.",es_LATAM,NM,78.99,aceptable
2128245_bt,Los puritos huesos,43,La Arrolladora Banda El Limón De René Camacho,"título: Los huesos puros, artista: La abrumadora Banda El Limón De René Camacho. Me perdonas mi amor, por decirte la verdad para quemar ropa, pero me canso, de esperar a que dejes a ese idiota, soy tu amante que te conocí casado, pero eso no me impide sentirme celoso y enojado, es que quiero tener tus besos, tu calor sin despedidas, quiero tu libertad, no mirarnos más escondidos, quiero hacerte el amor que quiera, en la sala de estar o en la ducha o en la anchura de mi cama, y pasar mil noches en la ducha o en la anchura de mi cama, y pasar mil noches en caricias y besos, no importa que me dejes en los huesos puros, y pasar mil noches en caricias y besos, no importa lo que me dejes en el purito.",es_LATAM,NM,87.73,aceptable
2177196_bt,Háblame de Ti,13,Banda MS de Sergio Lizárraga,"Si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si tú, si si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si, si,",es_LATAM,NM,18.62,aceptable
2177890_bt,No Hay 2 Sin 3 (Gol),147,Cali y El Dandee,"Título: No 2 Gol, artista: Cali y El Dandee. Centra a Inesteta, para él va esa bola, el– cae a Cesc Fábregas, fregas para Iniesta, no-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-",es_ES,NM,21.04,aceptable
2179515_bt,No Digas Nada,147,Cali y El Dandee,"título: No Digas Nada, artista: Cali y El Dandee. No digas nada por favor, que sabes bien cómo soy, y creo que hay un montón de palabras, no digas nada sé, aunque tienes frío también, y veo que hay fuego en tu mirada, y es verdad, que a veces la vida nos hace pagar más y que el tiempo siempre es correcto, que al final, cuando algo te pertenece, vuelve un día inesperado e incluso desde lejos oyes tu canción, no digas nada por favor, que hablar el alma me destruye, quiero decirte tantas cosas, quiero recordarte tu olor, no te digo nada, no quiero despertarte otra vez, puedo decirte la verdad, e incluso si puedo hablarte de mi amor, puedo decir cualquier cosa que pueda tener piedad, solo te puedo decir mañana por la noche, duermo quiero darme la oportunidad, sé que puedes decir la verdad, e incluso si puedo decirte lo que es diferente, puedo decir lo que puedo decir, puedo decir la verdad, puedo decir la verdad, puedo decirte la verdad, puedo decir la verdad, puedo decir la verdad, puedo decir la verdad, puedo decir",es_ES,NM,71.92,aceptable
2179907_bt,Si No Le Contesto,238,Plan B,"Título: Si no contesto, no contesto, no contesto, no contesto, no contesto, no contesto, no contesto, no contesto, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, no quiero, quiero, no quiero, quiero, no quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero, quiero",es_LATAM,M,27.23,aceptable
2181831_bt,Te Necesito,147,Cali y El Dandee,"Título: Te necesito, artista: Cali y El Dandee. Necesito que me digas lo que va a pasar, y si vas a ir, voy a morir, necesito que me digas lo que vas a hacer, quiero que pierdas, quiero que pierdas, quiero que seas capaz de enseñarte a caerte, y mi mejor amigo, no puedes dejarme, porque a tu lado vamos a construir sueños, no es cuestión de olvidarme, es que estás en ellos, porque como la luna y el mar, te necesito como el aire para respirar 4x, sé que el mundo no es fácil, no voy a dejarte ir, entiendo, que incluso si no puedes verme, quiero llorar por la noche puedo oírte, e incluso si no puedo hablar de ello lo juro aquí lo sigo, siento tu mirada triste, sé que quiero que te vayas, quiero que te vayas, quiero que a veces te quiero, quiero que te vayas, quiero que te vayas, quiero que te sepa, quiero que te sepa, quiero que te sepa, quiero que te quiero, quiero que te sepa, pero quiero que te vayas, quiero que a veces, te quiero, quiero que te sepa, quiero que te sepa, y sé, y no puedo que te conozco,",es_ES,NM,71.03,aceptable
2183332_bt,No Eres Tu Soy Yo,1121,Tito Y Su Torbellino,"título: Tú ya no eres Tu Yo soy, artista: Tito Y Su Torbellino. Es que tú no eres tu ahora, yo, yo tomo la decisión, ya no quiero verte..., te he gustado más como mujer, quieres saber, no más por el cuerpo que tienes..., nadie ni nada es indespensable, y ya me doy cuenta, me doy cuenta de que realmente eres, no te echo de menos ya te he mostrado, ahora prefiero estar solo, quiero estar mal acompañado..., por supuesto te daré la respuesta..., a lo que me pides móvil..., no quieres que te diga la verdad, nadie ni nada es indespensable, y quiero volver a mí, quiero decirte, quiero decirte, realmente, no te extraño más, quiero que te muestres, prefiero estar solo, quiero estar mal acompañado...",es_LATAM,M,70.32,aceptable
2183340_bt,Baraja De Oro,83,Chalino Sánchez,"título: Baraja De Oro, artista: Chalino Sánchez. Voy a jugar una olla con una baraja dorada, que si la gano ya era y si no la pierdo de ninguna manera, porque soy uno de los hombres que cuando pierdo no lloro, las mujeres son macetas y tienes que saber cómo barajar, saber cuál es la tuya, es la que vas a apostar, no después de perder quieres volver a jugar, y si juegas sin malicia porque no tienes miedo, esperando una olla de oro te pareces un caballero, dispensa, mi buen amigo, es que yo llegué primero, y no gime pariente Quitío, que a veces los hemos mejorado, tenemos que soportar la vara señor, y por encima de la Laguna Seca, que no quiero creer que entre a pantera, pierdo dinero y mujer e incluso al portamoneta', que a veces vengo a su casa con la camisa señor, y por encima de la Laguna Seca, que no quiero entrar a pantera, que no quiero perder dinero, que no me perdo, que no me atrevo y a veces no me atrevo, y a veces no me a veces no me atrevo y a veces no me a veces, a veces no me atrevo, ni me a jugar, a caballo, ni a caballo, ni a veces.",es_LATAM,M,70.81,aceptable
2183848_bt,Te Amaré,49,Miguel Bosé & Laura Pausini,"título: Te amaré, artista: Miguel Bosé & Laura Pausini. Con la paz de las montañas te amaré, con locura y equilibrio te amaré, con la rabia de mis años, como me enseñaste a ser, con un grito en carne viva te amaré, en silencio y secretamente te amaré, arriesgando en lo prohibido te amaré, en lo falso y en lo verdadero, con el corazón abierto, por ser algo no perfecto te amaré, te amaré, como no se permite, te amaré, como nunca he conocido, porque he decidido amarte, al darte un ejemplo te diré, que incluso si tienes manos frías te amaré, con tu mal deletreo, y no sabes cómo perder, con defectos y manía te amaré, porque eras algo importante, te amaré, cuando ya no estés presente, a pesar de todo te amaré, te amaré, cuando caigas cada noche te esperaré, y te amaré, y a pesar de todos estos momentos, te amaré, te amaré mucho te amaré, te amaré, te amaré mucho te amaré, te amaré, te amaré, te amaré, te amaré, te amaré mucho te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré, te amaré,",es_ES,NM,71.39,aceptable
2189486_bt,Me Caiste Del Cielo,880,Cornelio Reyna,"título: Caí del cielo, artista: Cornelio Reyna. Vendrás a curar las heridas, que otro amor me ha dejado sangrando, bromas como algo del cielo, que hace mucho tiempo, yo lo esperaba, viniste al mismo tiempo, cuando yo, me encontré llorando, no olvides, que sin conocerte, corrí a caer en tus brazos, esperaba que me miraras, con mi alma toda rota, con mi grito arrojado al suelo, y con muchos fracasos, las heridas que he sangrado, sólo tú las sanarás, no sé cómo serás, pero tendrás que aliviarme, soy pobre no tengo dinero, con mi vida te pagaré, cuando todo mi mal se haya ido, una reina será para mí, en tu casa serás un santo, nunca pensaré que sufrí, sólo amor te daré en la vida, nunca te daré, nunca te daré, las heridas que tengo sangrando, sólo tú, yo no te curaré, no sabré que yo te voy a pagar, sólo te daré dinero, pero yo no te pagaré, yo no te aliviaré con la vida, te pagaré.",es_LATAM,NM,74.71,aceptable
2195055_bt,Regalo Caro,762,Los Cachorros de Juan Villarreal,"título: Gift Caro, artista: Los Cubros de Juan Villarreal. La lealtad, de un pistolero, es aplaudida, y admirada, cerdo son hombres, nunca, caminan con la mentira, y se entrenan en su intimidante, a los que traen en el ojo, cuando él hace años, el jefe, siempre se va, los regalos, algún tren de sementales, otros traen coches del año, otros arriesgan su vida, y el regalo sale caro, notó bárbaro, y un atrincheramiento enemigo, en el que más se interpone, y el comienzo su camino, iba a sortear, su suerte, cuando él buscó, ese bandido, obstruiste a mi jefe, y lo maté yo lo planeé, toda la juventud de la chaca, cada vez que él te había buscado, esta vez él vino por ti, tú eres mi regalo caro, lo agarraron por balas, barbarino suerte en tubo, frente al bandido, lo traje a su carro, y lo llevé a él, para traerle mi regalo, mi jefe, no le di un muy buen dinero.",es_LATAM,M,76.56,aceptable
2195066_bt,Dos Botellas De Mezcal,493,Miguel Y Miguel,"título: Dos Botellas De Mezcal, artista: Miguel Y Miguel. Cuando muero, como te lo agradezco, que pones en mi tumba, dos botellas de mezcal, porque sé que si muero, de uno crudo, tú sabes bien que, es tu culpa, por no poder olvidar, cada noche, cuando cojo la botella, te veo, te miro dentro de ella, y empiezo a hablar, en un momento que siento, que me abrazo y, me aprietas, que si es verdad, te amo y no te puedo evitar, cuando al final, vuelvo de mis pensamientos locos, siento los sufrimientos, siento que siento porque te estoy buscando y no siento que me siento, siento que me siento, siento que me siento, me siento que me siento, porque te quiero, y no puedo evitarlo, cada noche, cuando me siento la siento, siento, siento que me siento, siento que siento dentro, siento, siento que siento que me siento, siento que me siento, siento que me siento, siento que me siento, me siento que me siento, que me siento, que si era verdad, te amo, y no siento, cada noche, cuando me siento, siento, cuando siento, siento, cuando siento, siento, cuando me siento, siento, cuando me siento, me siento, siento,",es_LATAM,NM,45.9,aceptable
2209344_bt,Allá en el Rancho Grande,1379,Jorge Negrete,"título: Allí en el Rancho Grande, artista: Jorge Negrete. Allí en el gran rancho, donde vivía, había una rancherita, que me dijo alegre, que alegre me dijo ¿Qué te dijo, manito?, haré tus bragas ¿Cómo?, como el ranchero las usa ¿Qué?, tú las pones de lana Y luego?, las termino de cuero, allí en el gran rancho, donde vivía, había una rancherita, que me dijo alegre, que me dijo feliz, el sabor del ranchero, es tener su buen caballo 'Pa qué?, asillarlo por la tarde Y luego?, para darle vuelta a la cerca, allí en el gran rancho, allí donde vivía, había una rancherita, que me dijo feliz, que me dijo feliz, que me dijo.",es_LATAM,M,66.16,aceptable
2210273_bt,El Za Za Za (La Mesa Que Mas Aplauda),840,Merengue latin band,"Título: Za Za Za La Mesa que Mas Aplauda, artista: Merengue latin band. Grupo Climax, Za Za Za Climax, Za Za Mesa que Mas Aplauda, esto es un poco de lo que tenemos para el aniversario de Climax, que tenemos rápidamente djeeeeeeeeeeee climatex, que comienza la fiesta, mesa, mesa que más aplaude, mesa que más aplaude, mesa que más aplaude, mesa que más lo aplaudo, le mando, le mando, mando a la chica, mesa que es más aplaudida, su mesa que es más aplaudida, su mesa que es más flexible, la mando a la chica, za, mesa que le mando, su mesa que es más aplaudida, y su mesa que me aplaude, mi mesa que me manda, mi casa, mi casa, mi esposa y mi esposa, mi esposa y mi esposa, su esposa y mi esposa, su esposa, su esposa y mi esposa, su esposa y mi esposa",es_LATAM,NM,42.51,aceptable
2216087_bt,Lágrimas De Cristal,688,Grupo Montéz De Durango,"título: Lágrimas de cristal, artista: Grupo Montéz De Durango. Grupo Montez De Durango, varios, Lágrimas de cristal, lágrimas de cristal, que derramaste cuando te fuiste, un sueño que construiré, para soñarlo en mi soledad, fortuna como un hombre en su vida, nunca podría imajinar, los diamantes que lloraste, los guardé, no puede ser que busques, lo que te di, porque en buscar, dolores sólo encontraste, y viendo que tu nuevo afecto, no podías entender, en tus noches tendrías, un recuerdo que habla de mí, ya te has alejado de mí, y fue de llorar que adiós, tus lágrimas guardaron, que eran diamantes que vi, fortuna justo como un hombre en tu vida, nunca podría imajinar, los diamantes que lloraste, guardo, de las lágrimas de cristal, que derramaste en el momento de la partida, un sueño que yo construiré, para soñar en mi soledad, fortuna como un hombre en tu vida, yo voy a soñar, yo voy a imajinar, los diamantes que salvaste, lloraba, de las lágrimas de cristal, voy a construir en la soledad, voy a construir en mi soledad, voy a soñar, voy a",es_LATAM,NM,81.89,aceptable
2217025_bt,Al Filo De La Irrealidad,17,Bustamante,"título: Al Filo De La Irrealidad, artista: Bustamante. Tú, al borde de la irrealidad, una cama de sensualidad, en efecto hermosa, sólo tú, creado todo para amar, irresistible y diferente, vas más allá, coro:, mi vida tú, siempre una aventura sin fin, una historia nueva que contar, un espacio de luz y ternura, amantes sin censura, tu complaciente a pleno, con un fiel rasgo de ingenuidad, yo diría que no eres de verdad, tu misterio de feminidad, y algo de fragilidad, denso y total, solo tú, mi cómplice en intimidad, mi compañero mi tormento, no hay otro como, por amarte la vida, sin tu piel está tan vacía, abro tu corazón con ansiedad, mi vida, con un fiel rasgo de ingenuidad, yo diría que no eres de verdad, tú, al borde de la irrealidad, al borde de la irrealidad.",es_ES,NM,88.41,aceptable
2217805_bt,Salsa Con Coco,395,Pochi Y Su Cocoband,"Título: Salsa Con Coco, artista: Pochi y Su Cocoband. Cada primavera, se convierte en verano, la costumbre española, es salir a vacilar, encontrarse ahora en el barrio, dejar atrás sus labores, *** Y IR POR LAS VILLAS, EN LA HABITACIÓN DE SENORES, y aquellos que no se van, quedarse con sus colegas, dudar en la bodega o jugar dominó, o ponerse un poco, se quedan en las esquinas, y hablar con el vecino, lo pasan de lo mejor, RITMO DE PLENA, ***LA CAJA DE SENOR, y todo el mundo debe salir a vacilar, en las calles y en las villas, ya se están volviendo locos, porque quieren bailar, salsa con coco, este ritmo que se pega, al cuerpo poco a poco, y es que el verano será ***ALSA CON COCO, 1-ese ritmo que te vuelve loco, ***SALSA CON COCOCO, 2-UMB!",es_LATAM,M,71.64,aceptable
2217849_bt,Diferentes Niveles,810,Enigma Norteño,"Es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que tienes que hacer, es todo lo que tienes que hacer, es todo lo que tienes que hacer, es lo que tienes que hacer, es lo que tienes que hacer, es todo es lo que tienes que es lo que tienes que hacer, es lo que tienes que hacer, es lo que tienes que hacer, es lo que tienes que hacer.",es_LATAM,NM,29.51,aceptable
2218878_bt,Presente,58,Violadores del Verso,"Título: Presente, artista: Violadores del Verso. Aquí y ahora es el momento, de vuelta al estudio, pienso, todo esto como debería haber sido, pero no porque mi grupo sea conocido, pregunto, ¿a dónde voy? no importa, estoy rapeando, esta es mi película, soy la prota, vengo de otro lugar donde nunca he estado, bueno, el rap me lo ha dado bien, me lo he ganado, hablando del pasado nos hace sentimentales, hoy el fan hace justicia y nos falta... hoy no estoy acostumbrado a los canales... no estoy acostumbrado a las cámaras, no estoy acostumbrado a ello... soy lo celebrado, como un impuesto, soy el lirico, que significa estar expuesto, como una persona que apoya el peso de esa corona, un sueño de cumplir por más de uno, me quedo en la habitación de un hotel con cortinas de humo, de lujo soy, comiendo fresas con crema en mi habitación, y no es un vídeo... actuando sin dormir la siesta soy reversa, después de que alguien viene y lo digo, estoy en la calle, estoy en la calle, estoy en la calle, estoy en la calle, estoy, estoy en la calle, estoy en la",es_ES,M,76.26,aceptable
2218969_bt,Por la cara,102,Mecano,"título: Por la cara, artista: Mecano. Guapa, princesa, la musa de esta compañía, que rompes el sentido, qué manera de andar con el paquete de volantes, que me envuelve, me envuelve, me pone el tono de la brisa y me pone tieso la cosa, muy chulito, muy chulito, muy chulito es el gallo, no me gusta el gallo, no me gusta el looster, no me gusta el joroba, no me gusta el mamoneo, no me gusta el revolulu, oju, oju, no me gusta el travello, camarones, me gusta la noticia, si no me miras Camarón!, ay Camarón!, si no me miras me duele y me cierro con mi brio, es difícil precipicio, un arma, un crucifijo, un sacrificio, un crucifijo, en un mal momento! un crucifijo!",es_ES,M,79.26,aceptable
